words,merged,repub_benshapiro,repub_charliekirk11,repub_danieljhannan,repub_DeAnna4Congress,repub_dineshdsouza,repub_drmartyfox,repub_emfingersscout,repub_erictrump,repub_gopleader,repub_IngrahamAngle,repub_KellyannePolls,repub_lrihendry,repub_meghanmccain,repub_michellemalkin,repub_realdonaldtrump,repub_sarahpalinusa,repub_scrowder,repub_seanhannity,repub_tedcruz,repub_tuckercarlson
please,0.5093457776311117,0.3886262063605156,0.15857074898250434,0.6865230249260668,0.41750167000668004,0.5094243504839532,0.8825476207987056,1.4508172937421413,0.30644296330345516,0.05508731339172588,0.14877631481068215,0.2056484782012613,0.930789176251579,1.6527832870554013,0.47162395849709166,0.270617684865706,0.10946907498631638,0.7498750208298617,0.22639800769753224,0.5182114302635475,0.08673026886383348
jobs,0.5882585037429742,0.3886262063605156,0.26428458163750723,0.369666244190959,0.33400133600534404,0.0,0.2206369051996764,0.19344230583228553,1.455604075691412,1.5424447749683248,0.8182697314587518,1.508088840142583,0.26593976464330826,0.06611133148221605,0.7074359377456375,1.6237061091942357,0.3284072249589491,0.0,0.905592030790129,0.14806040864672784,0.5203816131830009
life,0.5165196618230992,0.5181682751473541,0.5285691632750145,0.4224757076468103,0.33400133600534404,0.7924378785305938,0.4412738103993528,0.6770480704129993,0.7661074082586379,0.33052388035035535,0.2975526296213643,0.891143405538799,0.5983644704474437,0.9916699722332407,0.0,0.676544212164265,0.21893814997263275,0.4999166805532411,0.11319900384876612,0.5922416345869114,0.26019080659150046
lost,0.30130313606347453,0.25908413757367704,0.2114276653100058,0.4224757076468103,0.250501002004008,0.16980811682798438,0.5883650805324704,0.29016345874842825,0.4596644449551827,0.5508731339172588,0.37194078702670536,0.4798464491362764,0.33242470580413536,0.5288906518577284,0.07860399308284861,0.270617684865706,0.0,0.08331944675887352,0.11319900384876612,0.14806040864672784,0.08673026886383348
political,0.6528234614708615,0.5181682751473541,0.4228553306200116,0.4224757076468103,0.8350033400133601,0.8490405841399219,0.6619107155990291,0.38688461166457105,0.30644296330345516,1.1568335812262438,0.7438815740534107,0.6169454346037839,1.1967289408948873,0.4627793203755124,0.15720798616569723,0.676544212164265,0.3284072249589491,0.24995834027662056,0.3395970115462984,1.110453064850459,1.3009540329575022
tonight,0.5559760248790304,0.06477103439341926,0.05285691632750145,0.05280946345585129,0.33400133600534404,0.6226297617026094,0.0735456350665588,0.19344230583228553,0.7661074082586379,0.05508731339172588,1.3389868332961392,0.5483959418700302,0.26593976464330826,0.7933359777865926,0.7074359377456375,0.47358094851498544,0.21893814997263275,1.4997500416597234,0.22639800769753224,0.14806040864672784,3.555941023417173
pass,0.14706462593574354,0.12954206878683852,0.3171414979650087,0.10561892691170258,0.08350033400133601,0.11320541121865625,0.0,0.09672115291614276,0.07661074082586379,0.3856111937420812,0.2231644722160232,0.2056484782012613,0.13296988232165413,0.06611133148221605,0.15720798616569723,0.20296326364927947,0.21893814997263275,0.0,0.0,0.07403020432336392,0.17346053772766695
love,0.7676056085426614,0.45339724075393484,0.3699984142925102,0.3168567807351077,2.0875083500334,0.7924378785305938,0.735456350665588,0.8704903762452848,2.145100743124186,0.05508731339172588,0.37194078702670536,0.5483959418700302,1.4626687055381957,2.0494512759486976,0.39301996541424306,0.6088897909478385,0.4378762999452655,0.9998333611064822,0.22639800769753224,0.2961208172934557,0.43365134431916735
happy,0.5165196618230992,0.25908413757367704,0.15857074898250434,0.5809040980143642,0.33400133600534404,0.33961623365596877,0.5883650805324704,0.4836057645807138,1.5322148165172758,0.3856111937420812,0.4463289444320464,0.6854949273375377,1.063759058573233,1.0577813037154569,0.31441597233139446,0.47358094851498544,0.21893814997263275,0.24995834027662056,0.4527960153950645,0.3701510216168197,0.26019080659150046
does,0.7424970138707051,1.1011075846881273,1.638564406152545,0.6865230249260668,0.6680026720106881,0.6792324673119375,0.9560932558652644,0.6770480704129993,0.38305370412931894,0.2754365669586294,0.8926578888640928,0.4798464491362764,0.6648494116082707,0.9916699722332407,0.31441597233139446,0.676544212164265,0.3284072249589491,0.9165139143476086,0.0,0.5922416345869114,1.3876843018213356
also,0.6241279247029115,1.1011075846881273,0.2114276653100058,0.4224757076468103,0.751503006012024,1.1886568177958907,0.6619107155990291,0.5803269174968565,0.5362751857810465,0.5508731339172588,0.5207171018373874,0.7540444200712915,0.997274117412406,0.6611133148221605,0.31441597233139446,1.0148163182463974,0.10946907498631638,1.2497917013831028,0.0,0.2961208172934557,0.08673026886383348
long,0.3658680937913619,0.45339724075393484,0.1057138326550029,0.15842839036755385,0.08350033400133601,0.5094243504839532,0.2941825402662352,0.09672115291614276,0.30644296330345516,0.3856111937420812,0.2975526296213643,0.2741979709350151,0.39890964696496245,0.3966679888932963,0.47162395849709166,0.541235369731412,0.21893814997263275,0.5832361273121146,0.4527960153950645,0.6662718389102754,0.6938421509106678
continue,0.22597735204760588,0.06477103439341926,0.15857074898250434,0.0,0.250501002004008,0.056602705609328126,0.2206369051996764,0.5803269174968565,0.07661074082586379,0.6610477607007107,0.5207171018373874,0.6169454346037839,0.26593976464330826,0.1322226629644321,0.07860399308284861,0.270617684865706,0.21893814997263275,0.08331944675887352,0.0,0.14806040864672784,0.08673026886383348
own,0.6097801563189366,0.7124813783276119,0.8985675775675247,0.7921419518377693,0.751503006012024,1.4716703458425313,0.4412738103993528,0.19344230583228553,0.30644296330345516,0.2754365669586294,0.5207171018373874,0.6854949273375377,0.26593976464330826,0.5950019833399445,0.5502279515799403,0.135308842432853,0.875752599890531,0.8331944675887352,0.5659950192438307,0.3701510216168197,0.6938421509106678
tune,0.4304330515192493,0.0,0.15857074898250434,0.21123785382340515,0.16700066800267202,0.056602705609328126,0.0,0.0,0.689496667432774,0.22034925356690352,0.2231644722160232,0.0,0.13296988232165413,0.19833399444664815,0.47162395849709166,0.0,0.21893814997263275,1.0831528078653558,0.11319900384876612,0.07403020432336392,5.72419774501301
off,0.5918454458389679,0.5829393095407733,0.2114276653100058,0.6337135614702154,0.918503674014696,0.16980811682798438,0.8090019857321468,0.19344230583228553,0.6128859266069103,0.5508731339172588,0.4463289444320464,0.4798464491362764,0.39890964696496245,0.5288906518577284,1.1004559031598806,0.6088897909478385,1.9704433497536944,0.5832361273121146,1.2451890423364274,0.3701510216168197,0.3469210754553339
without,0.3909766884633181,0.25908413757367704,0.581426079602516,0.6865230249260668,0.41750167000668004,0.16980811682798438,0.1470912701331176,0.38688461166457105,0.22983222247759136,0.22034925356690352,0.14877631481068215,0.6169454346037839,0.33242470580413536,0.6611133148221605,0.31441597233139446,0.541235369731412,0.10946907498631638,0.7498750208298617,0.22639800769753224,0.5182114302635475,0.26019080659150046
two,0.6635842877588427,1.0363365502947082,0.7928537449125218,1.1089987325728772,0.250501002004008,1.2452595234052188,0.6619107155990291,0.09672115291614276,0.689496667432774,0.5508731339172588,0.37194078702670536,0.9596928982725528,0.39890964696496245,0.6611133148221605,0.5502279515799403,0.676544212164265,0.7662835249042146,0.6665555740709882,0.0,0.5922416345869114,0.3469210754553339
ago,0.4089113989432869,0.5181682751473541,0.1057138326550029,0.9505703422053232,0.250501002004008,0.7924378785305938,0.2941825402662352,0.0,0.4596644449551827,0.5508731339172588,0.4463289444320464,0.4112969564025226,0.0,0.5288906518577284,1.3362678824084264,0.0676544212164265,0.0,0.16663889351774705,0.3395970115462984,0.2961208172934557,0.17346053772766695
im,0.25108594671956214,0.7124813783276119,0.1057138326550029,0.369666244190959,0.33400133600534404,0.11320541121865625,0.5883650805324704,0.6770480704129993,0.0,0.22034925356690352,0.07438815740534108,0.0,0.0,0.7272246463043766,0.07860399308284861,0.0,0.10946907498631638,0.6665555740709882,0.0,0.2220906129700918,0.0
doing,0.462715530383193,0.45339724075393484,0.6342829959300174,0.2640473172792564,0.250501002004008,0.3962189392652969,0.4412738103993528,0.6770480704129993,0.4596644449551827,0.6059604473089848,0.2975526296213643,0.13709898546750754,0.26593976464330826,0.7933359777865926,0.8646439239113347,0.8118530545971179,0.0,0.4999166805532411,0.3395970115462984,0.14806040864672784,0.7805724197745013
election,0.448367761999218,0.12954206878683852,0.4757122469475131,0.6337135614702154,0.16700066800267202,0.33961623365596877,0.735456350665588,0.9672115291614276,0.7661074082586379,0.11017462678345176,0.5207171018373874,0.2741979709350151,0.7313343527690979,0.06611133148221605,0.07860399308284861,1.6913605304106623,0.4378762999452655,0.16663889351774705,0.0,0.07403020432336392,0.5203816131830009
leadership,0.19728181527965594,0.06477103439341926,0.1057138326550029,0.10561892691170258,0.16700066800267202,0.056602705609328126,0.0735456350665588,0.0,0.30644296330345516,0.7161350740924365,0.2231644722160232,0.34274746366876885,0.06648494116082707,0.2644453259288642,0.07860399308284861,0.47358094851498544,0.0,0.0,0.0,0.14806040864672784,0.5203816131830009
same,0.5631499090710179,0.3886262063605156,1.3214229081875364,0.9505703422053232,0.501002004008016,0.9622459953585781,0.6619107155990291,0.38688461166457105,0.15322148165172758,0.22034925356690352,0.5207171018373874,0.34274746366876885,0.6648494116082707,0.2644453259288642,0.7860399308284861,0.40592652729855894,0.0,0.7498750208298617,0.6791940230925968,0.3701510216168197,0.3469210754553339
away,0.4124983410392806,0.1943131031802578,0.6871399122575189,0.3168567807351077,0.41750167000668004,0.33961623365596877,0.6619107155990291,0.4836057645807138,0.38305370412931894,0.9364843276593401,0.14877631481068215,0.2056484782012613,0.26593976464330826,0.2644453259288642,0.39301996541424306,0.40592652729855894,0.4378762999452655,0.6665555740709882,0.22639800769753224,0.2961208172934557,0.3469210754553339
come,0.5093457776311117,0.1943131031802578,0.26428458163750723,0.6865230249260668,0.584502338009352,0.3962189392652969,0.5148194454659115,0.6770480704129993,1.072550371562093,0.7161350740924365,0.2231644722160232,0.34274746366876885,0.6648494116082707,0.5288906518577284,0.23581197924854583,0.3382721060821325,0.21893814997263275,0.24995834027662056,0.6791940230925968,0.6662718389102754,1.0407632263660018
always,0.4232591673272619,0.6477103439341927,0.5285691632750145,0.369666244190959,0.16700066800267202,0.33961623365596877,0.0,0.6770480704129993,1.072550371562093,0.05508731339172588,0.37194078702670536,0.2741979709350151,0.39890964696496245,0.3966679888932963,0.5502279515799403,1.2854340031121034,0.3284072249589491,0.4165972337943676,0.0,0.2961208172934557,0.17346053772766695
got,0.4698894145751805,0.5181682751473541,0.05285691632750145,0.2640473172792564,0.41750167000668004,0.28301352804664065,0.5883650805324704,0.4836057645807138,0.22983222247759136,0.16526194017517767,0.2975526296213643,0.5483959418700302,0.997274117412406,0.6611133148221605,0.7860399308284861,1.0148163182463974,0.3284072249589491,0.9998333611064822,0.0,0.5922416345869114,0.26019080659150046
media,1.4634723751654477,1.230649653474966,4.651408636820128,0.369666244190959,1.4195056780227122,2.207505518763797,0.9560932558652644,1.160653834993713,1.072550371562093,0.11017462678345176,1.8597039351335267,1.2338908692075679,1.3961837643773685,1.123892635197673,0.9432479169941833,1.4883972667613827,1.860974274767378,2.249625062489585,0.6791940230925968,1.6286644951140066,0.8673026886383347
then,0.7066275929107676,1.0363365502947082,0.7399968285850204,1.1089987325728772,1.586506346025384,1.0754514065772345,0.4412738103993528,0.6770480704129993,0.07661074082586379,0.2754365669586294,0.9670460462694339,0.2741979709350151,0.4653945881257895,0.6611133148221605,0.8646439239113347,0.47358094851498544,0.5473453749315819,1.4997500416597234,0.22639800769753224,0.5922416345869114,0.3469210754553339
et,0.25108594671956214,0.0,0.0,0.05280946345585129,0.250501002004008,0.0,0.6619107155990291,0.09672115291614276,0.0,0.5508731339172588,0.37194078702670536,0.06854949273375377,0.19945482348248122,0.1322226629644321,0.07860399308284861,0.135308842432853,0.0,1.4997500416597234,0.0,0.5922416345869114,0.5203816131830009
days,0.45195470409521177,0.3886262063605156,0.26428458163750723,0.5280946345585128,1.837007348029392,0.6226297617026094,0.2941825402662352,0.5803269174968565,1.3023825940396843,0.5508731339172588,0.4463289444320464,0.4112969564025226,0.19945482348248122,0.3966679888932963,0.47162395849709166,0.0676544212164265,0.0,0.0,0.4527960153950645,0.14806040864672784,0.08673026886383348
times,0.5021718934391243,0.9067944815078697,0.4228553306200116,0.15842839036755385,0.501002004008016,0.5094243504839532,0.2941825402662352,0.09672115291614276,0.4596644449551827,0.7712223874841624,0.37194078702670536,0.6854949273375377,0.33242470580413536,0.19833399444664815,0.6288319446627889,0.7441986333806914,0.10946907498631638,0.4165972337943676,1.811184061580258,0.5922416345869114,0.26019080659150046
violence,0.4017375147512994,0.25908413757367704,0.3171414979650087,0.6865230249260668,0.16700066800267202,0.3962189392652969,0.4412738103993528,0.29016345874842825,0.0,0.5508731339172588,0.4463289444320464,0.06854949273375377,0.0,0.33055665741108026,0.31441597233139446,0.20296326364927947,0.0,0.4165972337943676,1.811184061580258,1.4065738821439147,0.17346053772766695
power,0.3479333833113932,0.12954206878683852,0.26428458163750723,0.5280946345585128,0.16700066800267202,0.0,0.5883650805324704,0.38688461166457105,0.07661074082586379,0.7161350740924365,0.37194078702670536,0.4112969564025226,0.06648494116082707,0.4627793203755124,0.15720798616569723,0.3382721060821325,0.21893814997263275,0.4165972337943676,0.0,0.2961208172934557,1.3009540329575022
plan,0.308477020255462,0.1943131031802578,0.1057138326550029,0.05280946345585129,0.08350033400133601,0.0,0.0,0.09672115291614276,0.0,2.1484052222773093,0.4463289444320464,0.34274746366876885,0.06648494116082707,0.2644453259288642,0.0,0.0676544212164265,0.7662835249042146,0.08331944675887352,0.6791940230925968,0.2961208172934557,0.3469210754553339
look,0.45912858828719927,0.7772524127210312,0.0,0.3168567807351077,0.41750167000668004,0.33961623365596877,0.2941825402662352,0.29016345874842825,0.9193288899103654,0.11017462678345176,0.5951052592427286,0.2741979709350151,0.7313343527690979,0.3966679888932963,0.6288319446627889,1.0148163182463974,0.3284072249589491,1.1664722546242292,0.11319900384876612,0.2220906129700918,0.43365134431916735
watch,0.5954323879349616,0.12954206878683852,0.2114276653100058,0.2640473172792564,0.250501002004008,0.6792324673119375,0.6619107155990291,0.9672115291614276,0.4596644449551827,0.49578582052553294,0.8182697314587518,0.4798464491362764,0.39890964696496245,0.5950019833399445,0.7860399308284861,0.47358094851498544,1.0946907498631637,0.5832361273121146,2.4903780846728547,1.036422860527095,0.26019080659150046
senator,0.22597735204760588,0.06477103439341926,0.3699984142925102,0.10561892691170258,0.08350033400133601,0.056602705609328126,0.0735456350665588,0.09672115291614276,0.15322148165172758,0.11017462678345176,0.37194078702670536,0.34274746366876885,0.0,0.1322226629644321,0.07860399308284861,0.7441986333806914,0.4378762999452655,0.0,1.0187910346388953,0.5182114302635475,0.08673026886383348
free,0.6492365193748677,0.8420234471144504,0.26428458163750723,1.4258555133079849,0.33400133600534404,1.0188487009679064,0.8825476207987056,0.19344230583228553,0.5362751857810465,0.44069850713380704,0.8182697314587518,0.2056484782012613,1.1302439997340603,0.4627793203755124,0.7074359377456375,0.135308842432853,0.21893814997263275,0.3332777870354941,0.11319900384876612,1.7767249037607344,0.43365134431916735
money,0.3586942095993744,0.1943131031802578,0.6342829959300174,0.369666244190959,0.584502338009352,0.2264108224373125,0.2941825402662352,0.19344230583228553,0.15322148165172758,0.7161350740924365,0.6694934166480696,0.4112969564025226,0.26593976464330826,0.19833399444664815,0.07860399308284861,0.270617684865706,0.875752599890531,0.16663889351774705,0.3395970115462984,0.14806040864672784,0.3469210754553339
