words,dem_AdamParkhomenko,dem_amyklobuchar,dem_AmyMcGrathKY,dem_aoc,dem_barackobama,dem_berniesanders,dem_funder,dem_ilhanmn,dem_joebiden,dem_joncoopertweets,dem_kamalaharris,dem_petebuttigieg,dem_rashidatlaib,dem_rbreich,dem_RepSwalwell,dem_senatorcarper,dem_senatorreid,dem_senbobcasey,dem_senschumer,dem_speakerpelosi,merged
coverage,0.0,0.0,0.2529340348037232,0.051297835231353235,0.7500468779298706,0.14672796635038637,0.0,0.11330160888284614,0.16147263038914905,0.0,0.1036591686534674,0.1798237727027513,0.05402777027392079,0.15742246943380384,0.16422158966498795,0.052145799655837724,0.27948574622694244,0.6180122478790944,0.1674410816693876,0.29422148993762504,0.1764873965587759
among,0.36274598712251743,0.20562592531666393,0.10117361392148928,0.1538935056940597,0.18751171948246764,0.14672796635038637,0.0,0.1699524133242692,0.053824210129716346,0.06900835001035126,0.0518295843267337,0.23976503027033505,0.270138851369604,0.0,0.0,0.3650205975908641,0.13974287311347122,0.28091465812686106,0.0418602704173469,0.11768859597505002,0.14567213684216423
rule,0.09068649678062936,0.0,0.05058680696074464,0.051297835231353235,0.06250390649415588,0.04890932211679546,0.17838030681412773,0.11330160888284614,0.0,0.27603340004140503,0.0,0.05994125756758376,0.10805554054784158,0.20989662591173847,0.0,0.5736037962142149,0.13974287311347122,0.11236586325074442,0.1255808112520407,0.6472872778627751,0.13726797510127015
understand,0.09068649678062936,0.24675111037999672,0.0,0.4616805170821791,0.12500781298831176,0.3912745769343637,0.0,0.05665080444142307,0.053824210129716346,0.06900835001035126,0.1036591686534674,0.11988251513516752,0.4862499324652872,0.0,0.3284431793299759,0.15643739896751316,0.13974287311347122,0.0,0.0837205408346938,0.05884429798752501,0.156877685830023
student,0.0,0.16450074025333114,0.05058680696074464,0.6155740227762388,0.18751171948246764,0.3912745769343637,0.0,0.5665080444142307,0.053824210129716346,0.06900835001035126,0.1036591686534674,0.05994125756758376,0.05402777027392079,0.31484493886760767,0.2737026494416466,0.0,0.13974287311347122,0.22473172650148884,0.0,0.29422148993762504,0.18489155829967
minneapolis,0.0,0.3290014805066623,0.0,0.2564891761567662,0.0,0.04890932211679546,0.0,1.7561749376841151,0.053824210129716346,0.0,0.0518295843267337,0.05994125756758376,0.05402777027392079,0.0,0.05474052988832932,0.0,0.0,0.0,0.0418602704173469,0.0,0.14287074959519955
veterans,0.0,0.2878762954433295,1.1634965600971265,0.0,0.18751171948246764,0.0,0.08919015340706386,0.05665080444142307,0.053824210129716346,0.06900835001035126,0.0518295843267337,0.05994125756758376,0.0,0.0,0.05474052988832932,0.3650205975908641,0.27948574622694244,0.22473172650148884,0.20930135208673448,0.05884429798752501,0.17088462206484653
april,0.0,0.08225037012666557,0.2529340348037232,0.3077870113881194,0.0,0.04890932211679546,0.0,0.1699524133242692,0.16147263038914905,0.34504175005175625,0.0518295843267337,0.0,0.43222216219136633,0.47226740830141156,0.5474052988832931,0.052145799655837724,0.0,0.16854879487611665,0.20930135208673448,0.05884429798752501,0.1764873965587759
along,0.18137299356125872,0.16450074025333114,0.1517604208822339,0.2564891761567662,0.3125195324707794,0.19563728846718184,0.0,0.11330160888284614,0.10764842025943269,0.20702505003105376,0.1554887529802011,0.2997062878379188,0.0,0.15742246943380384,0.05474052988832932,0.10429159931167545,0.27948574622694244,0.16854879487611665,0.0418602704173469,0.17653289396257502,0.15407629858305832
rather,0.09068649678062936,0.20562592531666393,0.10117361392148928,0.0,0.06250390649415588,0.09781864423359092,0.17838030681412773,0.05665080444142307,0.16147263038914905,0.06900835001035126,0.0,0.23976503027033505,0.10805554054784158,0.31484493886760767,0.2737026494416466,0.052145799655837724,0.27948574622694244,0.16854879487611665,0.0418602704173469,0.05884429798752501,0.12606242611341137
dollars,0.2720594903418881,0.0,0.3035208417644678,0.5129783523135324,0.0,0.19563728846718184,0.08919015340706386,0.0,0.21529684051886538,0.20702505003105376,0.0,0.1798237727027513,0.21611108109568317,0.36731909534554236,0.0,0.2607289982791886,0.06987143655673561,0.16854879487611665,0.1255808112520407,0.29422148993762504,0.17368600931181122
cities,0.09068649678062936,0.20562592531666393,0.0,0.051297835231353235,0.0,0.09781864423359092,0.0,0.0,0.0,0.06900835001035126,0.0,0.3596475454055026,0.0,0.20989662591173847,0.0,0.0,0.20961430967020683,0.05618293162537221,0.0,0.05884429798752501,0.07003468117411743
mean,0.45343248390314683,0.12337555518999836,0.10117361392148928,0.10259567046270647,0.12500781298831176,0.04890932211679546,0.17838030681412773,0.05665080444142307,0.10764842025943269,0.27603340004140503,0.2073183373069348,0.05994125756758376,0.21611108109568317,0.26237078238967304,0.16422158966498795,0.10429159931167545,0.0,0.0,0.0,0.05884429798752501,0.12326103886644665
minnesota,0.0,1.0281296265833195,0.0,0.20519134092541294,0.0,0.04890932211679546,0.0,1.4729209154769998,0.053824210129716346,0.0,0.0518295843267337,0.0,0.1620833108217624,0.0,0.0,0.052145799655837724,0.0,0.0,0.0,0.0,0.17368600931181122
responsibility,0.0,0.041125185063332785,0.10117361392148928,0.051297835231353235,0.12500781298831176,0.09781864423359092,0.17838030681412773,0.11330160888284614,0.43059368103773077,0.0,0.1036591686534674,0.1798237727027513,0.10805554054784158,0.15742246943380384,0.16422158966498795,0.10429159931167545,0.698714365567356,0.16854879487611665,0.3348821633387752,0.6472872778627751,0.18769294554663468
corporate,0.0,0.0,0.10117361392148928,0.5129783523135324,0.0,0.7336398317519319,0.0,0.22660321776569228,0.053824210129716346,0.0,0.0,0.05994125756758376,0.4862499324652872,0.9445348166028231,0.10948105977665865,0.052145799655837724,0.0,0.11236586325074442,0.0837205408346938,0.05884429798752501,0.19049433279359937
admin,0.09068649678062936,0.041125185063332785,0.0,0.20519134092541294,0.0,0.0,0.0,0.0,0.053824210129716346,0.0,0.1036591686534674,0.0,0.0,0.0,0.0,0.10429159931167545,0.06987143655673561,0.7303781111298387,0.795345137929591,1.1180416617629751,0.1764873965587759
union,0.09068649678062936,0.16450074025333114,0.20234722784297857,0.1538935056940597,0.0,0.29345593270077275,0.0,0.1699524133242692,0.3229452607782981,0.20702505003105376,0.0518295843267337,0.23976503027033505,0.10805554054784158,0.10494831295586923,0.05474052988832932,0.052145799655837724,0.13974287311347122,0.0,0.0418602704173469,0.17653289396257502,0.13166520060734077
flynn,0.36274598712251743,0.0,0.0,0.0,0.0,0.0,0.0,0.05665080444142307,0.0,0.27603340004140503,0.0,0.0,0.0,0.26237078238967304,0.9305890081015984,0.0,0.0,0.0,0.0,0.0,0.08684300465590561
30,0.09068649678062936,0.12337555518999836,0.05058680696074464,0.2564891761567662,0.0,0.3912745769343637,0.08919015340706386,0.22660321776569228,0.053824210129716346,0.0,0.1036591686534674,0.11988251513516752,0.3241666216435248,0.26237078238967304,0.0,0.15643739896751316,0.0,0.22473172650148884,0.37674243375612204,0.11768859597505002,0.1596790730769877
fear,0.0,0.20562592531666393,0.05058680696074464,0.0,0.12500781298831176,0.14672796635038637,0.08919015340706386,0.2832540222071154,0.2691210506485817,0.13801670002070252,0.1036591686534674,0.05994125756758376,0.10805554054784158,0.20989662591173847,0.10948105977665865,0.10429159931167545,0.27948574622694244,0.16854879487611665,0.0837205408346938,0.35306578792515003,0.14567213684216423
based,0.0,0.041125185063332785,0.0,0.10259567046270647,0.0,0.6847305096351365,0.08919015340706386,0.11330160888284614,0.10764842025943269,0.06900835001035126,0.0518295843267337,0.2997062878379188,0.05402777027392079,0.10494831295586923,0.05474052988832932,0.4171663972467018,0.20961430967020683,0.16854879487611665,0.0837205408346938,0.05884429798752501,0.14006936234823486
violent,0.0,0.041125185063332785,0.05058680696074464,0.2564891761567662,0.0,0.0,0.0,0.11330160888284614,0.0,0.0,0.0,0.05994125756758376,0.10805554054784158,0.0,0.10948105977665865,0.15643739896751316,0.06987143655673561,0.05618293162537221,0.0,0.0,0.053226357692329244
hes,0.2720594903418881,0.12337555518999836,0.40469445568595713,0.0,0.06250390649415588,0.04890932211679546,0.5351409204423832,0.0,0.16147263038914905,0.20702505003105376,0.1036591686534674,0.05994125756758376,0.10805554054784158,0.36731909534554236,0.10948105977665865,0.052145799655837724,0.5589714924538849,0.05618293162537221,0.1674410816693876,0.0,0.156877685830023
wall,0.09068649678062936,0.0,0.2529340348037232,0.6155740227762388,0.06250390649415588,0.34236525481756824,0.2675704602211916,0.05665080444142307,0.053824210129716346,0.0,0.0,0.05994125756758376,0.05402777027392079,0.41979325182347693,0.0,0.0,0.0,0.0,0.0837205408346938,0.11768859597505002,0.12606242611341137
taxes,0.2720594903418881,0.041125185063332785,0.0,0.3077870113881194,0.0,0.09781864423359092,0.08919015340706386,0.0,0.0,0.27603340004140503,0.0,0.1798237727027513,0.10805554054784158,0.47226740830141156,0.38318370921830525,0.5214579965583772,0.13974287311347122,0.3370975897522333,0.0837205408346938,0.0,0.16248046032395244
12,0.18137299356125872,0.24675111037999672,0.6070416835289356,0.1538935056940597,0.06250390649415588,0.04890932211679546,0.17838030681412773,0.1699524133242692,0.053824210129716346,0.13801670002070252,0.1554887529802011,0.05994125756758376,0.3241666216435248,0.31484493886760767,0.10948105977665865,0.052145799655837724,0.13974287311347122,0.0,0.0,0.05884429798752501,0.15407629858305832
berniesanders,0.0,0.041125185063332785,0.0,0.2564891761567662,0.0,2.2009194952557953,0.08919015340706386,0.1699524133242692,0.053824210129716346,0.06900835001035126,0.4664662589406033,0.05994125756758376,0.21611108109568317,0.0,0.0,0.0,0.0,0.05618293162537221,0.0,0.0,0.2016998817814582
energy,0.0,0.0,0.05058680696074464,0.20519134092541294,0.3750234389649353,0.3912745769343637,0.0,0.1699524133242692,0.2691210506485817,0.13801670002070252,0.0,0.41958880297308637,0.05402777027392079,0.15742246943380384,0.10948105977665865,0.10429159931167545,1.1179429849077698,0.0,0.0837205408346938,0.23537719195010004,0.18489155829967
trade,0.0,0.0,0.2529340348037232,0.051297835231353235,0.0,0.3912745769343637,0.17838030681412773,0.0,0.10764842025943269,0.0,0.0,0.23976503027033505,0.0,0.10494831295586923,0.05474052988832932,0.3128747979350263,0.0,0.0,0.0418602704173469,0.11768859597505002,0.09524716639679968
senatorreid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.100614868641699,0.05618293162537221,0.0,0.0,0.20730265627538758
congressional,0.2720594903418881,0.0,0.05058680696074464,0.20519134092541294,0.0,0.14672796635038637,0.0,0.22660321776569228,0.053824210129716346,0.34504175005175625,0.1554887529802011,0.05994125756758376,0.21611108109568317,0.0,0.10948105977665865,0.2607289982791886,0.41922861934041367,0.22473172650148884,0.20930135208673448,0.7649758738378251,0.1792887838057406
dead,0.18137299356125872,0.0,0.1517604208822339,0.051297835231353235,0.0,0.04890932211679546,0.2675704602211916,0.11330160888284614,0.0,0.20702505003105376,0.1554887529802011,0.0,0.270138851369604,0.31484493886760767,0.2189621195533173,0.052145799655837724,0.27948574622694244,0.0,0.0418602704173469,0.05884429798752501,0.11205548987858788
per,0.09068649678062936,0.041125185063332785,0.0,0.1538935056940597,0.12500781298831176,0.09781864423359092,0.08919015340706386,0.0,0.0,0.4140501000621075,0.1036591686534674,0.0,0.3241666216435248,0.9445348166028231,0.05474052988832932,0.0,0.06987143655673561,0.3370975897522333,0.1674410816693876,0.0,0.15127491133609364
teachers,0.09068649678062936,0.24675111037999672,0.8599757183326588,0.051297835231353235,0.0,0.0,0.35676061362825545,0.1699524133242692,0.0,0.27603340004140503,0.2591479216336685,0.0,0.10805554054784158,0.052474156477934616,0.10948105977665865,0.052145799655837724,0.0,0.16854879487611665,0.6697643266775504,0.0,0.18489155829967
killing,0.36274598712251743,0.12337555518999836,0.10117361392148928,0.10259567046270647,0.06250390649415588,0.19563728846718184,0.4459507670353193,0.22660321776569228,0.053824210129716346,0.06900835001035126,0.2591479216336685,0.23976503027033505,0.21611108109568317,0.10494831295586923,0.2189621195533173,0.052145799655837724,0.0,0.0,0.0837205408346938,0.11768859597505002,0.14287074959519955
residents,0.09068649678062936,0.08225037012666557,0.20234722784297857,0.10259567046270647,0.06250390649415588,0.09781864423359092,0.0,0.05665080444142307,0.0,0.06900835001035126,0.1036591686534674,0.0,0.8104165541088119,0.15742246943380384,0.2189621195533173,0.4693121969025395,0.0,0.7303781111298387,0.0418602704173469,0.11768859597505002,0.1764873965587759
focus,0.09068649678062936,0.20562592531666393,0.3541076487252125,0.10259567046270647,0.12500781298831176,0.14672796635038637,0.08919015340706386,0.1699524133242692,0.16147263038914905,0.20702505003105376,0.0518295843267337,0.1798237727027513,0.270138851369604,0.0,0.16422158966498795,0.2085831986233509,0.0,0.11236586325074442,0.6279040562602034,0.0,0.1764873965587759
highest,0.0,0.12337555518999836,0.4552812626467017,0.10259567046270647,0.3125195324707794,0.14672796635038637,0.17838030681412773,0.11330160888284614,0.10764842025943269,0.20702505003105376,0.1036591686534674,0.11988251513516752,0.10805554054784158,0.36731909534554236,0.10948105977665865,0.2085831986233509,0.06987143655673561,0.16854879487611665,0.1255808112520407,0.11768859597505002,0.16528184757091713
keeping,0.09068649678062936,0.16450074025333114,0.10117361392148928,0.051297835231353235,0.06250390649415588,0.09781864423359092,0.0,0.3399048266485384,0.3229452607782981,0.0,0.2073183373069348,0.1798237727027513,0.3241666216435248,0.0,0.05474052988832932,0.10429159931167545,0.20961430967020683,0.3932805213776055,0.0837205408346938,0.29422148993762504,0.156877685830023
raise,0.2720594903418881,0.16450074025333114,0.10117361392148928,0.1538935056940597,0.06250390649415588,0.04890932211679546,0.9810916874777025,0.11330160888284614,0.10764842025943269,0.13801670002070252,0.2591479216336685,0.3596475454055026,0.4862499324652872,0.052474156477934616,0.05474052988832932,0.052145799655837724,0.06987143655673561,0.16854879487611665,0.1255808112520407,0.11768859597505002,0.1764873965587759
stimulus,0.09068649678062936,0.041125185063332785,0.10117361392148928,0.4103826818508259,0.0,0.09781864423359092,0.0,0.1699524133242692,0.053824210129716346,0.0,0.1036591686534674,0.05994125756758376,0.21611108109568317,0.6296898777352153,0.16422158966498795,0.5214579965583772,0.0,0.6180122478790944,0.20930135208673448,0.05884429798752501,0.18769294554663468
feel,0.18137299356125872,0.16450074025333114,0.1517604208822339,0.2564891761567662,0.12500781298831176,0.04890932211679546,0.08919015340706386,0.05665080444142307,0.0,0.13801670002070252,0.0518295843267337,0.05994125756758376,0.10805554054784158,0.10494831295586923,0.10948105977665865,0.2085831986233509,0.13974287311347122,0.22473172650148884,0.1674410816693876,0.05884429798752501,0.12326103886644665
cost,0.09068649678062936,0.08225037012666557,0.20234722784297857,0.20519134092541294,0.06250390649415588,0.6847305096351365,0.08919015340706386,0.05665080444142307,0.21529684051886538,0.0,0.2591479216336685,0.05994125756758376,0.270138851369604,0.31484493886760767,0.16422158966498795,0.2607289982791886,0.13974287311347122,0.05618293162537221,0.0837205408346938,0.0,0.17368600931181122
omar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0394289598912305,0.0,0.0,0.0518295843267337,0.0,0.10805554054784158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10925410263162318
huge,0.2720594903418881,0.08225037012666557,0.10117361392148928,0.20519134092541294,0.0,0.2445466105839773,0.08919015340706386,0.1699524133242692,0.0,0.4830584500724588,0.1554887529802011,0.0,0.10805554054784158,0.26237078238967304,0.0,0.0,0.0,0.16854879487611665,0.20930135208673448,0.05884429798752501,0.12886381336037606
different,0.18137299356125872,0.20562592531666393,0.0,0.10259567046270647,0.2500156259766235,0.34236525481756824,0.0,0.5098572399728076,0.10764842025943269,0.13801670002070252,0.1554887529802011,0.11988251513516752,0.05402777027392079,0.0,0.05474052988832932,0.3650205975908641,0.13974287311347122,0.11236586325074442,0.0,0.0,0.14287074959519955
despite,0.18137299356125872,0.041125185063332785,0.05058680696074464,0.20519134092541294,0.12500781298831176,0.09781864423359092,0.35676061362825545,0.05665080444142307,0.053824210129716346,0.27603340004140503,0.0,0.0,0.0,0.6296898777352153,0.16422158966498795,0.15643739896751316,0.06987143655673561,0.22473172650148884,0.0418602704173469,0.0,0.12886381336037606
greatest,0.09068649678062936,0.041125185063332785,0.10117361392148928,0.051297835231353235,0.2500156259766235,0.14672796635038637,0.0,0.05665080444142307,0.3229452607782981,0.0,0.0,0.05994125756758376,0.0,0.0,0.2737026494416466,0.2085831986233509,0.20961430967020683,0.0,0.0,0.17653289396257502,0.09804855364376439
elections,0.0,0.3290014805066623,0.1517604208822339,0.20519134092541294,0.0,0.19563728846718184,0.0,0.1699524133242692,0.16147263038914905,0.27603340004140503,0.4146366746138696,0.1798237727027513,0.1620833108217624,0.10494831295586923,0.05474052988832932,0.0,0.06987143655673561,0.0,0.1674410816693876,0.4119100859126751,0.16248046032395244
passing,0.0,0.20562592531666393,0.20234722784297857,0.0,0.43752734545909117,0.09781864423359092,0.0,0.22660321776569228,0.16147263038914905,0.13801670002070252,0.36280709028713587,0.11988251513516752,0.10805554054784158,0.15742246943380384,0.05474052988832932,0.2085831986233509,0.20961430967020683,0.16854879487611665,0.20930135208673448,0.5884429798752501,0.18769294554663468
return,0.0,0.08225037012666557,0.2529340348037232,0.1538935056940597,0.12500781298831176,0.14672796635038637,0.4459507670353193,0.05665080444142307,0.21529684051886538,0.13801670002070252,0.0518295843267337,0.05994125756758376,0.0,0.5772157212572807,0.10948105977665865,0.052145799655837724,0.20961430967020683,0.16854879487611665,0.0,0.0,0.13726797510127015
crime,0.0,0.0,0.1517604208822339,0.051297835231353235,0.0,0.0,0.17838030681412773,0.11330160888284614,0.0,0.27603340004140503,0.0518295843267337,0.0,0.10805554054784158,0.052474156477934616,0.05474052988832932,0.0,0.0,0.05618293162537221,0.0418602704173469,0.0,0.053226357692329244
knows,0.36274598712251743,0.24675111037999672,0.1517604208822339,0.051297835231353235,0.06250390649415588,0.09781864423359092,0.2675704602211916,0.0,0.21529684051886538,0.4140501000621075,0.1554887529802011,0.11988251513516752,0.05402777027392079,0.15742246943380384,0.05474052988832932,0.10429159931167545,0.13974287311347122,0.05618293162537221,0.0837205408346938,0.0,0.13166520060734077
released,0.2720594903418881,0.20562592531666393,0.0,0.051297835231353235,0.0,0.0,0.17838030681412773,0.0,0.16147263038914905,0.4830584500724588,0.1036591686534674,0.11988251513516752,0.10805554054784158,0.0,0.16422158966498795,0.10429159931167545,0.0,0.22473172650148884,0.1255808112520407,0.11768859597505002,0.11485687712555256
went,0.18137299356125872,0.08225037012666557,0.20234722784297857,0.5129783523135324,0.0,0.0,0.08919015340706386,0.1699524133242692,0.10764842025943269,0.4140501000621075,0.0,0.11988251513516752,0.1620833108217624,0.10494831295586923,0.2189621195533173,0.10429159931167545,0.0,0.05618293162537221,0.0418602704173469,0.05884429798752501,0.12886381336037606
simply,0.09068649678062936,0.08225037012666557,0.0,0.10259567046270647,0.06250390649415588,0.19563728846718184,0.0,0.39655563108996145,0.48441789116744716,0.34504175005175625,0.1554887529802011,0.05994125756758376,0.21611108109568317,0.0,0.0,0.3650205975908641,0.20961430967020683,0.16854879487611665,0.1255808112520407,0.0,0.15407629858305832
barr,0.36274598712251743,0.3290014805066623,0.0,0.0,0.0,0.04890932211679546,0.4459507670353193,0.11330160888284614,0.0,0.4830584500724588,0.2073183373069348,0.0,0.05402777027392079,0.41979325182347693,0.3284431793299759,0.0,0.0,0.11236586325074442,0.2511616225040814,0.0,0.15127491133609364
legal,1.4509839484900697,0.041125185063332785,0.05058680696074464,0.0,0.0,0.0,0.0,0.05665080444142307,0.0,0.13801670002070252,0.1036591686534674,0.1798237727027513,0.1620833108217624,0.052474156477934616,0.16422158966498795,0.15643739896751316,0.349357182783678,0.16854879487611665,0.1674410816693876,0.23537719195010004,0.14567213684216423
